x1, x2, x3, x4, x5, x6, x7, x8, y
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.333333333333333, 0.625, 0.2, 33.48
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.666666666666667, 0.625, 0.2, 32.84
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 1, 0.625, 0.2, 32
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0, 0.625, 0.2, 29.54
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.2, 30.05
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.2, 29.6
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 1, 0.625, 0.2, 28.66
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0, 0.625, 0.2, 26.84
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.2, 27.27
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.2, 26.97
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 1, 0.625, 0.2, 26.19
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0, 0.625, 0.2, 38.67
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.2, 40.03
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.2, 39.86
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 1, 0.625, 0.2, 39.04
0.76, 0.5, 1, 0.111111111111111, 1, 0, 0.625, 0.2, 36.96
0.76, 0.5, 1, 0.111111111111111, 1, 0.333333333333333, 0.625, 0.2, 36.13
0.76, 0.5, 1, 0.111111111111111, 1, 0.666666666666667, 0.625, 0.2, 36.91
0.76, 0.5, 1, 0.111111111111111, 1, 1, 0.625, 0.2, 36.43
0.74, 0.583333333333333, 0, 1, 0, 0, 0.625, 0.2, 12.43
0.74, 0.583333333333333, 0, 1, 0, 0.333333333333333, 0.625, 0.2, 12.5
0.74, 0.583333333333333, 0, 1, 0, 0.666666666666667, 0.625, 0.2, 12.41
0.74, 0.583333333333333, 0, 1, 0, 1, 0.625, 0.2, 12.45
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0, 0.625, 0.2, 12.57
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.333333333333333, 0.625, 0.2, 12.65
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.666666666666667, 0.625, 0.2, 12.57
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 1, 0.625, 0.2, 12.63
0.69, 0.75, 0.285714285714286, 1, 0, 0, 0.625, 0.2, 12.78
0.69, 0.75, 0.285714285714286, 1, 0, 0.333333333333333, 0.625, 0.2, 12.93
0.69, 0.75, 0.285714285714286, 1, 0, 0.666666666666667, 0.625, 0.2, 12.73
0.69, 0.75, 0.285714285714286, 1, 0, 1, 0.625, 0.2, 12.72
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0, 0.625, 0.2, 13.17
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.333333333333333, 0.625, 0.2, 13.18
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.666666666666667, 0.625, 0.2, 13.17
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 1, 0.625, 0.2, 13.18
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0, 0.625, 0.2, 17.5
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.333333333333333, 0.625, 0.2, 17.35
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.666666666666667, 0.625, 0.2, 17.52
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 1, 0.625, 0.2, 17.37
0.62, 1, 0.714285714285714, 1, 0, 0, 0.625, 0.2, 15.09
0.62, 1, 0.714285714285714, 1, 0, 0.333333333333333, 0.625, 0.2, 15.12
0.62, 1, 0.714285714285714, 1, 0, 0.666666666666667, 0.625, 0.2, 15.08
0.62, 1, 0.714285714285714, 1, 0, 1, 0.625, 0.2, 15.16
0.98, 0, 0.285714285714286, 0, 1, 0, 0.625, 0.4, 28.67
0.98, 0, 0.285714285714286, 0, 1, 0.333333333333333, 0.625, 0.4, 28.57
0.98, 0, 0.285714285714286, 0, 1, 0.666666666666667, 0.625, 0.4, 28.18
0.98, 0, 0.285714285714286, 0, 1, 1, 0.625, 0.4, 28.6
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0, 0.625, 0.4, 32.46
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.333333333333333, 0.625, 0.4, 33.27
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.666666666666667, 0.625, 0.4, 32.33
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 1, 0.625, 0.4, 31.66
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0, 0.625, 0.4, 29.34
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.4, 29.87
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.4, 29.27
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 1, 0.625, 0.4, 28.4
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0, 0.625, 0.4, 25.74
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.4, 25.98
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.4, 25.38
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 1, 0.625, 0.4, 24.94
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0, 0.625, 0.4, 38.57
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.4, 40.19
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.4, 39.97
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 1, 0.625, 0.4, 38.98
0.76, 0.5, 1, 0.111111111111111, 1, 0, 0.625, 0.4, 36.95
0.76, 0.5, 1, 0.111111111111111, 1, 0.333333333333333, 0.625, 0.4, 36.28
0.76, 0.5, 1, 0.111111111111111, 1, 0.666666666666667, 0.625, 0.4, 36.86
0.76, 0.5, 1, 0.111111111111111, 1, 1, 0.625, 0.4, 36.45
0.74, 0.583333333333333, 0, 1, 0, 0, 0.625, 0.4, 12.35
0.74, 0.583333333333333, 0, 1, 0, 0.333333333333333, 0.625, 0.4, 12.45
0.74, 0.583333333333333, 0, 1, 0, 0.666666666666667, 0.625, 0.4, 12.16
0.74, 0.583333333333333, 0, 1, 0, 1, 0.625, 0.4, 12.3
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0, 0.625, 0.4, 12.33
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.333333333333333, 0.625, 0.4, 12.29
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.666666666666667, 0.625, 0.4, 12.2
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 1, 0.625, 0.4, 12.49
0.69, 0.75, 0.285714285714286, 1, 0, 0, 0.625, 0.4, 12.85
0.69, 0.75, 0.285714285714286, 1, 0, 0.333333333333333, 0.625, 0.4, 12.87
0.69, 0.75, 0.285714285714286, 1, 0, 0.666666666666667, 0.625, 0.4, 12.73
0.69, 0.75, 0.285714285714286, 1, 0, 1, 0.625, 0.4, 12.95
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0, 0.625, 0.4, 13.05
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.333333333333333, 0.625, 0.4, 12.93
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.666666666666667, 0.625, 0.4, 12.77
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 1, 0.625, 0.4, 13
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0, 0.625, 0.4, 17.14
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.333333333333333, 0.625, 0.4, 16.84
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.666666666666667, 0.625, 0.4, 17.02
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 1, 0.625, 0.4, 17.11
0.62, 1, 0.714285714285714, 1, 0, 0, 0.625, 0.4, 14.34
0.62, 1, 0.714285714285714, 1, 0, 0.333333333333333, 0.625, 0.4, 14.66
0.62, 1, 0.714285714285714, 1, 0, 0.666666666666667, 0.625, 0.4, 14.6
0.62, 1, 0.714285714285714, 1, 0, 1, 0.625, 0.4, 14.6
0.98, 0, 0.285714285714286, 0, 1, 0, 0.625, 0.6, 28.67
0.98, 0, 0.285714285714286, 0, 1, 0.333333333333333, 0.625, 0.6, 28.56
0.98, 0, 0.285714285714286, 0, 1, 0.666666666666667, 0.625, 0.6, 28.17
0.98, 0, 0.285714285714286, 0, 1, 1, 0.625, 0.6, 28.63
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0, 0.625, 0.6, 31.63
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.333333333333333, 0.625, 0.6, 32.4
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.666666666666667, 0.625, 0.6, 32.68
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 1, 0.625, 0.6, 32.29
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0, 0.625, 0.6, 28.4
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.6, 29.4
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.6, 29.43
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 1, 0.625, 0.6, 29.07
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0, 0.625, 0.6, 24.7
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.6, 25.48
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.6, 25.37
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 1, 0.625, 0.6, 25.17
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0, 0.625, 0.6, 39.04
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.6, 38.35
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.6, 39.81
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 1, 0.625, 0.6, 39.83
0.76, 0.5, 1, 0.111111111111111, 1, 0, 0.625, 0.6, 35.99
0.76, 0.5, 1, 0.111111111111111, 1, 0.333333333333333, 0.625, 0.6, 36.59
0.76, 0.5, 1, 0.111111111111111, 1, 0.666666666666667, 0.625, 0.6, 35.64
0.76, 0.5, 1, 0.111111111111111, 1, 1, 0.625, 0.6, 36.52
0.74, 0.583333333333333, 0, 1, 0, 0, 0.625, 0.6, 11.8
0.74, 0.583333333333333, 0, 1, 0, 0.333333333333333, 0.625, 0.6, 12.03
0.74, 0.583333333333333, 0, 1, 0, 0.666666666666667, 0.625, 0.6, 11.98
0.74, 0.583333333333333, 0, 1, 0, 1, 0.625, 0.6, 11.69
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0, 0.625, 0.6, 12.41
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.333333333333333, 0.625, 0.6, 12.28
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.666666666666667, 0.625, 0.6, 12.1
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 1, 0.625, 0.6, 12.19
0.69, 0.75, 0.285714285714286, 1, 0, 0, 0.625, 0.6, 12.34
0.69, 0.75, 0.285714285714286, 1, 0, 0.333333333333333, 0.625, 0.6, 12.46
0.69, 0.75, 0.285714285714286, 1, 0, 0.666666666666667, 0.625, 0.6, 12.31
0.69, 0.75, 0.285714285714286, 1, 0, 1, 0.625, 0.6, 12.12
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0, 0.625, 0.6, 12.97
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.333333333333333, 0.625, 0.6, 13.01
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.666666666666667, 0.625, 0.6, 12.74
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 1, 0.625, 0.6, 12.84
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0, 0.625, 0.6, 16.83
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.333333333333333, 0.625, 0.6, 16.93
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.666666666666667, 0.625, 0.6, 16.66
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 1, 0.625, 0.6, 16.86
0.62, 1, 0.714285714285714, 1, 0, 0, 0.625, 0.6, 13.91
0.62, 1, 0.714285714285714, 1, 0, 0.333333333333333, 0.625, 0.6, 14.34
0.62, 1, 0.714285714285714, 1, 0, 0.666666666666667, 0.625, 0.6, 13.95
0.62, 1, 0.714285714285714, 1, 0, 1, 0.625, 0.6, 13.99
0.98, 0, 0.285714285714286, 0, 1, 0, 0.625, 0.8, 28.7
0.98, 0, 0.285714285714286, 0, 1, 0.333333333333333, 0.625, 0.8, 28.55
0.98, 0, 0.285714285714286, 0, 1, 0.666666666666667, 0.625, 0.8, 28.15
0.98, 0, 0.285714285714286, 0, 1, 1, 0.625, 0.8, 28.62
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0, 0.625, 0.8, 32.67
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.333333333333333, 0.625, 0.8, 31.69
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.666666666666667, 0.625, 0.8, 32.07
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 1, 0.625, 0.8, 33.28
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0, 0.625, 0.8, 29.47
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.8, 28.42
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.8, 29.08
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 1, 0.625, 0.8, 29.88
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0, 0.625, 0.8, 25.66
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.8, 24.96
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.8, 25.43
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 1, 0.625, 0.8, 26
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0, 0.625, 0.8, 40
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.333333333333333, 0.625, 0.8, 38.84
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.666666666666667, 0.625, 0.8, 38.33
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 1, 0.625, 0.8, 40.12
0.76, 0.5, 1, 0.111111111111111, 1, 0, 0.625, 0.8, 36.95
0.76, 0.5, 1, 0.111111111111111, 1, 0.333333333333333, 0.625, 0.8, 36.45
0.76, 0.5, 1, 0.111111111111111, 1, 0.666666666666667, 0.625, 0.8, 36.81
0.76, 0.5, 1, 0.111111111111111, 1, 1, 0.625, 0.8, 36.26
0.74, 0.583333333333333, 0, 1, 0, 0, 0.625, 0.8, 12.32
0.74, 0.583333333333333, 0, 1, 0, 0.333333333333333, 0.625, 0.8, 12.3
0.74, 0.583333333333333, 0, 1, 0, 0.666666666666667, 0.625, 0.8, 12.18
0.74, 0.583333333333333, 0, 1, 0, 1, 0.625, 0.8, 12.43
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0, 0.625, 0.8, 12.36
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.333333333333333, 0.625, 0.8, 12.49
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.666666666666667, 0.625, 0.8, 12.17
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 1, 0.625, 0.8, 12.28
0.69, 0.75, 0.285714285714286, 1, 0, 0, 0.625, 0.8, 12.91
0.69, 0.75, 0.285714285714286, 1, 0, 0.333333333333333, 0.625, 0.8, 12.95
0.69, 0.75, 0.285714285714286, 1, 0, 0.666666666666667, 0.625, 0.8, 12.67
0.69, 0.75, 0.285714285714286, 1, 0, 1, 0.625, 0.8, 12.86
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0, 0.625, 0.8, 12.95
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.333333333333333, 0.625, 0.8, 13
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.666666666666667, 0.625, 0.8, 12.86
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 1, 0.625, 0.8, 12.92
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0, 0.625, 0.8, 16.99
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.333333333333333, 0.625, 0.8, 16.69
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.666666666666667, 0.625, 0.8, 16.56
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 1, 0.625, 0.8, 16.62
0.62, 1, 0.714285714285714, 1, 0, 0, 0.625, 0.8, 14.33
0.62, 1, 0.714285714285714, 1, 0, 0.333333333333333, 0.625, 0.8, 14.61
0.62, 1, 0.714285714285714, 1, 0, 0.666666666666667, 0.625, 0.8, 14.61
0.62, 1, 0.714285714285714, 1, 0, 1, 0.625, 0.8, 14.65
0.98, 0, 0.285714285714286, 0, 1, 0, 0.625, 1, 28.69
0.98, 0, 0.285714285714286, 0, 1, 0.333333333333333, 0.625, 1, 28.58
0.98, 0, 0.285714285714286, 0, 1, 0.666666666666667, 0.625, 1, 28.15
0.98, 0, 0.285714285714286, 0, 1, 1, 0.625, 1, 28.61
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0, 0.625, 1, 33.13
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.333333333333333, 0.625, 1, 32.31
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.666666666666667, 0.625, 1, 31.53
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 1, 0.625, 1, 32.46
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0, 0.625, 1, 29.71
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.333333333333333, 0.625, 1, 29.09
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.666666666666667, 0.625, 1, 28.31
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 1, 0.625, 1, 29.39
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0, 0.625, 1, 25.7
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.333333333333333, 0.625, 1, 25.17
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.666666666666667, 0.625, 1, 24.6
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 1, 0.625, 1, 25.49
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0, 0.625, 1, 39.89
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.333333333333333, 0.625, 1, 39.83
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.666666666666667, 0.625, 1, 39.01
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 1, 0.625, 1, 38.65
0.76, 0.5, 1, 0.111111111111111, 1, 0, 0.625, 1, 35.69
0.76, 0.5, 1, 0.111111111111111, 1, 0.333333333333333, 0.625, 1, 36.64
0.76, 0.5, 1, 0.111111111111111, 1, 0.666666666666667, 0.625, 1, 36.06
0.76, 0.5, 1, 0.111111111111111, 1, 1, 0.625, 1, 36.7
0.74, 0.583333333333333, 0, 1, 0, 0, 0.625, 1, 12.12
0.74, 0.583333333333333, 0, 1, 0, 0.333333333333333, 0.625, 1, 11.67
0.74, 0.583333333333333, 0, 1, 0, 0.666666666666667, 0.625, 1, 11.64
0.74, 0.583333333333333, 0, 1, 0, 1, 0.625, 1, 12.02
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0, 0.625, 1, 12.27
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.333333333333333, 0.625, 1, 12.19
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.666666666666667, 0.625, 1, 12.25
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 1, 0.625, 1, 12.27
0.69, 0.75, 0.285714285714286, 1, 0, 0, 0.625, 1, 12.47
0.69, 0.75, 0.285714285714286, 1, 0, 0.333333333333333, 0.625, 1, 12.12
0.69, 0.75, 0.285714285714286, 1, 0, 0.666666666666667, 0.625, 1, 12.18
0.69, 0.75, 0.285714285714286, 1, 0, 1, 0.625, 1, 12.47
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0, 0.625, 1, 12.93
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.333333333333333, 0.625, 1, 12.82
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.666666666666667, 0.625, 1, 12.78
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 1, 0.625, 1, 13.02
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0, 0.625, 1, 16.73
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.333333333333333, 0.625, 1, 16.86
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.666666666666667, 0.625, 1, 16.76
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 1, 0.625, 1, 16.92
0.62, 1, 0.714285714285714, 1, 0, 0, 0.625, 1, 13.68
0.62, 1, 0.714285714285714, 1, 0, 0.333333333333333, 0.625, 1, 13.99
0.62, 1, 0.714285714285714, 1, 0, 0.666666666666667, 0.625, 1, 14.16
0.62, 1, 0.714285714285714, 1, 0, 1, 0.625, 1, 13.86
0.98, 0, 0.285714285714286, 0, 1, 0, 1, 0.2, 32.26
0.98, 0, 0.285714285714286, 0, 1, 0.333333333333333, 1, 0.2, 32.26
0.98, 0, 0.285714285714286, 0, 1, 0.666666666666667, 1, 0.2, 32.49
0.98, 0, 0.285714285714286, 0, 1, 1, 1, 0.2, 32.53
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0, 1, 0.2, 36.47
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.333333333333333, 1, 0.2, 37.24
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.666666666666667, 1, 0.2, 36.66
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 1, 1, 0.2, 35.96
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0, 1, 0.2, 31.89
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.333333333333333, 1, 0.2, 32.39
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0.666666666666667, 1, 0.2, 32.09
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 1, 1, 0.2, 31.29
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0, 1, 0.2, 29.22
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.333333333333333, 1, 0.2, 29.91
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 0.666666666666667, 1, 0.2, 29.53
0.82, 0.333333333333333, 0.428571428571429, 0.333333333333333, 1, 1, 1, 0.2, 28.65
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0, 1, 0.2, 41.4
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.333333333333333, 1, 0.2, 42.62
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 0.666666666666667, 1, 0.2, 42.5
0.79, 0.416666666666667, 0.571428571428571, 0.333333333333333, 1, 1, 1, 0.2, 41.67
0.76, 0.5, 1, 0.111111111111111, 1, 0, 1, 0.2, 40.78
0.76, 0.5, 1, 0.111111111111111, 1, 0.333333333333333, 1, 0.2, 39.97
0.76, 0.5, 1, 0.111111111111111, 1, 0.666666666666667, 1, 0.2, 40.71
0.76, 0.5, 1, 0.111111111111111, 1, 1, 1, 0.2, 40.43
0.74, 0.583333333333333, 0, 1, 0, 0, 1, 0.2, 14.52
0.74, 0.583333333333333, 0, 1, 0, 0.333333333333333, 1, 0.2, 14.61
0.74, 0.583333333333333, 0, 1, 0, 0.666666666666667, 1, 0.2, 14.5
0.74, 0.583333333333333, 0, 1, 0, 1, 1, 0.2, 14.55
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0, 1, 0.2, 14.51
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.333333333333333, 1, 0.2, 14.6
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 0.666666666666667, 1, 0.2, 14.5
0.71, 0.666666666666667, 0.142857142857143, 1, 0, 1, 1, 0.2, 14.58
0.69, 0.75, 0.285714285714286, 1, 0, 0, 1, 0.2, 14.51
0.69, 0.75, 0.285714285714286, 1, 0, 0.333333333333333, 1, 0.2, 14.7
0.69, 0.75, 0.285714285714286, 1, 0, 0.666666666666667, 1, 0.2, 14.42
0.69, 0.75, 0.285714285714286, 1, 0, 1, 1, 0.2, 14.42
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0, 1, 0.2, 15.23
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.333333333333333, 1, 0.2, 15.23
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 0.666666666666667, 1, 0.2, 15.23
0.66, 0.833333333333333, 0.428571428571429, 1, 0, 1, 1, 0.2, 15.23
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0, 1, 0.2, 19.52
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.333333333333333, 1, 0.2, 19.36
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 0.666666666666667, 1, 0.2, 19.48
0.64, 0.916666666666667, 0.571428571428571, 1, 0, 1, 1, 0.2, 19.42
0.62, 1, 0.714285714285714, 1, 0, 0, 1, 0.2, 15.09
0.62, 1, 0.714285714285714, 1, 0, 0.333333333333333, 1, 0.2, 17.17
0.62, 1, 0.714285714285714, 1, 0, 0.666666666666667, 1, 0.2, 17.14
0.62, 1, 0.714285714285714, 1, 0, 1, 1, 0.2, 17.14
0.98, 0, 0.285714285714286, 0, 1, 0, 1, 0.4, 32.82
0.98, 0, 0.285714285714286, 0, 1, 0.333333333333333, 1, 0.4, 32.71
0.98, 0, 0.285714285714286, 0, 1, 0.666666666666667, 1, 0.4, 32.24
0.98, 0, 0.285714285714286, 0, 1, 1, 1, 0.4, 32.72
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0, 1, 0.4, 35.84
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.333333333333333, 1, 0.4, 36.57
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 0.666666666666667, 1, 0.4, 36.06
0.9, 0.166666666666667, 0.428571428571429, 0.111111111111111, 1, 1, 1, 0.4, 35.69
0.86, 0.25, 0.285714285714286, 0.333333333333333, 1, 0, 1, 0.4, 32.48
